"CommentID","CommentDate","CommentTime"
1202,2019-11-10,02:01 AM
1203,2019-11-10,02:15 AM
1204,2019-11-22,04:20 PM
1205,2019-11-08,10:25 PM
1206,2019-11-10,02:26 AM
1207,2019-11-10,02:38 AM
1208,2019-11-10,12:14 PM
1209,2019-11-15,08:14 AM
1210,2019-11-13,02:36 AM
1211,2019-11-13,01:21 PM
1212,2019-11-15,08:24 AM
1213,2019-11-14,02:01 AM
1214,2019-11-14,02:02 AM
1215,2019-11-15,08:35 AM
1216,2019-11-15,08:36 AM
1217,2019-11-25,01:44 AM
1218,2019-11-25,01:45 AM
1219,2020-03-28,12:50 PM
1220,2019-11-15,08:46 AM
1221,2020-03-28,12:53 PM
1222,2019-12-22,09:49 PM
1223,2020-03-28,12:59 PM
1224,2019-11-23,07:46 PM
1225,2019-11-23,07:49 PM
1226,2019-11-23,08:00 PM
1227,2019-11-22,05:28 AM
1228,2019-11-23,08:52 PM
1229,2019-11-24,02:11 AM
1230,2019-11-24,02:12 AM
1231,2019-11-25,01:47 AM
1232,2019-11-25,01:53 AM
1233,2019-11-23,09:40 PM
1234,2019-11-26,03:02 AM
1235,2019-11-26,05:28 AM
1236,2019-11-27,06:37 PM
1237,2019-11-28,01:39 AM
1238,2019-11-28,02:02 AM
1239,2019-11-28,04:27 AM
1240,2019-11-28,10:46 AM
1241,2019-11-28,11:15 PM
1242,2020-01-21,05:10 AM
1243,2020-01-21,02:33 PM
1244,2020-01-21,02:34 PM
1245,2020-03-31,06:07 PM
1246,2020-01-22,07:47 AM
1247,2020-01-23,02:10 AM
1248,2020-01-23,05:04 AM
1249,2020-01-23,05:04 AM
1250,2020-01-24,08:17 AM
1251,2020-01-24,08:18 AM
1252,2020-01-24,04:47 AM
1253,2020-01-24,01:00 PM
1254,2020-02-01,06:08 AM
1255,2020-02-01,06:08 AM
1256,2020-01-30,01:00 AM
1257,2020-02-01,06:09 AM
1258,2020-02-01,06:10 AM
1259,2020-02-01,06:10 AM
1260,2020-02-04,03:50 AM
1261,2022-06-28,01:58 PM
1262,2020-02-08,03:27 AM
1263,2020-02-06,03:55 AM
1264,2020-02-08,03:40 AM
1265,2020-02-08,03:50 AM
1266,2022-12-31,12:41 AM
1267,2020-02-08,04:02 AM
1268,2022-07-12,01:16 PM
1269,2020-02-11,12:21 AM
1270,2020-02-14,08:12 PM
1271,2020-02-14,08:13 PM
1272,2020-02-14,08:23 PM
1273,2020-03-23,06:26 AM
1274,2020-03-23,06:27 AM
1275,2020-02-13,01:02 AM
1276,2020-02-13,12:17 PM
1277,2020-02-14,08:37 PM
1278,2020-02-14,10:56 PM
1279,2020-02-15,04:37 AM
1280,2020-02-18,11:54 PM
1281,2020-02-19,12:44 AM
1282,2020-02-19,04:44 AM
1283,2020-02-19,12:44 AM
1284,2020-02-19,04:04 AM
1285,2020-02-23,05:04 AM
1286,2020-02-19,04:21 AM
1287,2020-02-23,05:15 AM
1288,2020-02-23,05:26 AM
1289,2020-02-21,03:27 AM
1290,2020-02-23,05:44 AM
1291,2020-02-23,05:44 AM
1292,2020-02-22,06:20 PM
1293,2020-02-23,05:55 AM
1294,2020-03-23,11:25 PM
1295,2020-02-25,03:22 AM
1296,2020-02-25,06:56 PM
1297,2020-03-23,11:33 PM
1298,2020-03-23,11:35 PM
1299,2020-02-27,05:44 AM
1300,2020-03-10,11:54 AM
1301,2020-03-10,11:55 AM
1302,2020-02-27,01:16 AM
1303,2020-02-27,06:33 AM
1304,2020-03-10,11:52 AM
1305,2020-03-23,09:36 PM
1306,2020-04-17,07:08 PM
1307,2020-04-17,07:09 PM
1308,2020-04-17,12:32 AM
1309,2020-04-17,04:04 AM
1310,2020-04-17,04:50 AM
1311,2020-10-23,10:21 PM
1312,2020-04-17,07:30 PM
1313,2020-04-20,11:36 AM
1314,2020-04-21,08:07 PM
1315,2020-04-21,11:33 PM
1316,2020-04-22,12:33 AM
1317,2020-04-22,12:42 AM
1318,2020-04-25,08:16 AM
1319,2020-04-25,08:49 AM
1320,2020-04-25,08:49 AM
1321,2021-05-05,10:44 PM
1322,2021-05-18,07:53 PM
1323,2020-04-25,03:50 AM
1324,2020-04-25,08:50 AM
1325,2020-05-02,05:11 AM
1326,2020-05-02,05:21 AM
1327,2020-05-03,12:12 AM
1328,2020-05-05,03:44 AM
1329,2020-05-06,04:43 AM
1330,2020-05-06,11:45 PM
1331,2020-05-12,03:46 AM
1332,2020-05-13,04:24 AM
1333,2020-05-19,03:11 AM
1334,2020-05-20,04:19 AM
1335,2020-05-21,03:27 AM
1336,2020-05-21,06:19 AM
1337,2020-05-21,06:24 AM
1338,2020-06-01,04:11 AM
1339,2020-06-03,04:18 PM
1340,2020-06-08,04:22 AM
1341,2020-06-15,02:59 AM
1342,2020-06-15,03:00 AM
1343,2020-06-15,07:38 AM
1344,2021-06-21,03:28 AM
1345,2020-06-29,05:25 PM
1346,2020-07-13,04:24 AM
1347,2020-09-21,04:14 AM
1348,2020-09-25,04:57 AM
1349,2020-09-25,03:35 PM
1350,2020-10-03,05:53 AM
1351,2020-10-09,11:25 PM
1352,2020-10-07,01:46 AM
1353,2020-10-09,11:25 PM
1354,2020-10-09,11:26 PM
1355,2020-10-09,11:27 PM
1356,2020-10-09,03:14 PM
1357,2020-10-16,03:43 AM
1358,2020-10-16,03:52 AM
1359,2020-10-14,07:07 PM
1360,2020-10-14,08:24 PM
1361,2020-10-16,03:57 AM
1362,2020-10-16,04:01 AM
1363,2020-10-22,04:25 AM
1364,2020-10-22,04:30 AM
1365,2020-10-22,11:33 PM
1366,2020-10-23,02:22 AM
1367,2020-10-24,04:58 AM
1368,2020-10-24,05:23 AM
1369,2020-10-24,05:22 AM
1370,2021-03-31,02:27 PM
1371,2020-10-31,06:04 AM
1372,2020-10-31,06:33 AM
1373,2020-10-31,06:43 AM
1374,2020-10-31,06:55 AM
1375,2020-10-30,04:50 AM
1376,2020-10-31,07:09 AM
1377,2022-07-09,06:32 PM
1378,2022-07-10,03:02 AM
1379,2022-07-10,03:05 AM
1380,2022-10-18,01:22 AM
1381,2020-11-14,04:07 AM
1382,2020-11-14,04:21 AM
1383,2020-11-14,05:19 AM
1384,2020-11-13,01:04 AM
1385,2020-11-14,05:38 AM
1386,2020-11-18,07:40 PM
1387,2020-11-18,07:41 PM
1388,2020-11-14,03:36 AM
1389,2020-11-14,06:43 AM
1390,2020-11-21,04:53 AM
1391,2020-11-21,05:27 AM
1392,2020-11-21,06:03 AM
1393,2020-11-21,06:37 AM
1394,2020-11-21,07:09 AM
1395,2020-11-24,02:09 AM
1396,2020-11-24,04:52 PM
1397,2020-11-24,05:09 AM
1398,2020-12-07,07:21 AM
1399,2020-11-25,06:53 AM
1400,2020-11-26,05:41 AM
1401,2020-12-18,04:33 AM
1402,2021-01-30,02:35 AM
1403,2021-01-30,03:04 AM
1404,2021-01-30,03:34 AM
1405,2021-01-30,04:00 AM
1406,2021-01-30,04:39 AM
1407,2021-02-05,09:02 PM
1408,2021-02-05,09:32 PM
1409,2021-02-05,10:04 PM
1410,2021-02-05,10:34 PM
1411,2021-02-06,12:19 AM
1412,2021-02-06,04:12 AM
1413,2021-02-13,05:06 AM
1414,2021-02-13,05:15 AM
1415,2021-02-11,12:22 AM
1416,2021-02-13,05:29 AM
1417,2021-02-13,05:43 AM
1418,2021-02-13,06:00 AM
1419,2021-02-16,04:30 AM
1420,2021-02-20,02:10 AM
1421,2021-02-20,02:42 AM
1422,2021-02-19,05:27 AM
1423,2021-02-20,03:12 AM
1424,2021-02-20,04:06 AM
1425,2021-02-23,06:11 AM
1426,2021-02-25,01:24 AM
1427,2022-07-27,07:42 PM
1428,2022-06-28,03:04 AM
1429,2022-06-28,03:17 AM
1430,2021-02-26,05:05 AM
1431,2022-06-28,03:33 AM
1432,2022-06-28,05:40 AM
1433,2021-03-02,12:49 AM
1434,2021-03-02,04:19 AM
1435,2021-03-03,05:27 AM
1436,2021-03-04,04:39 AM
1437,2021-04-24,03:02 AM
1438,2021-04-20,11:44 PM
1439,2021-04-24,03:26 AM
1440,2021-05-05,02:28 AM
1441,2021-04-24,03:31 AM
1442,2021-04-24,03:57 AM
1443,2021-04-24,04:23 AM
1444,2021-04-24,04:57 AM
1445,2021-04-27,05:37 AM
1446,2021-04-27,11:52 PM
1447,2021-05-01,03:40 AM
1448,2021-05-01,04:15 AM
1449,2021-04-30,01:05 AM
1450,2021-05-01,04:48 AM
1451,2021-05-01,05:25 AM
1452,2021-05-03,11:48 PM
1453,2021-05-04,02:28 AM
1454,2021-05-08,05:41 AM
1455,2021-05-08,05:54 AM
1456,2021-05-19,06:41 AM
1457,2021-05-05,11:30 PM
1458,2021-05-08,06:10 AM
1459,2021-05-07,02:33 AM
1460,2021-05-08,06:21 AM
1461,2021-05-10,11:24 PM
1462,2021-05-10,11:28 PM
1463,2021-05-11,04:29 AM
1464,2021-05-15,01:49 AM
1465,2021-05-15,03:25 AM
1466,2021-05-15,03:26 AM
1467,2021-06-16,04:02 PM
1468,2021-05-15,03:54 AM
1469,2021-05-15,04:06 AM
1470,2021-05-21,10:50 PM
1471,2021-05-21,11:01 PM
1472,2021-05-21,11:12 PM
1473,2021-05-21,12:06 AM
1474,2021-05-22,03:19 AM
1475,2021-05-22,03:48 AM
1476,2021-05-27,05:24 AM
1477,2021-05-27,05:33 AM
1478,2021-08-12,08:42 PM
1479,2021-08-13,12:22 AM
1480,2021-05-27,12:11 AM
1481,2021-05-27,05:46 AM
1482,2021-05-30,03:50 PM
1483,2021-06-07,02:32 AM
1484,2021-06-07,05:13 AM
1485,2021-06-14,04:48 AM
1486,2021-06-14,04:58 AM
1487,2021-06-21,05:13 AM
1488,2021-06-28,04:58 AM
1489,2021-07-19,03:28 PM
1490,2021-07-26,05:43 AM
1491,2021-08-16,02:47 AM
1492,2021-08-16,03:18 AM
1493,2021-08-16,05:27 AM
1494,2021-08-17,03:32 AM
1495,2021-08-23,05:13 AM
1496,2021-08-30,05:28 AM
1497,2021-09-13,02:27 AM
1498,2021-09-13,07:03 AM
1499,2021-09-13,07:03 AM
1500,2021-09-20,05:57 AM
1501,2021-10-02,01:05 AM
1502,2021-09-29,10:27 PM
1503,2021-10-02,01:10 AM
1504,2021-10-02,01:13 AM
1505,2021-10-02,01:18 AM
1506,2021-10-02,01:18 AM
1507,2021-10-02,04:03 AM
1508,2021-10-09,06:12 AM
1509,2021-10-06,01:10 AM
1510,2021-10-09,06:17 AM
1511,2021-10-09,06:27 AM
1512,2021-10-09,06:33 AM
1513,2021-10-28,08:57 PM
1514,2021-10-09,06:42 AM
1515,2021-10-12,02:18 AM
1516,2021-10-12,02:18 AM
1517,2021-11-12,03:59 AM
1518,2021-10-12,03:41 PM
1519,2021-10-14,04:39 AM
1520,2021-11-12,04:01 AM
1521,2021-10-14,04:49 AM
1522,2021-10-14,05:01 AM
1523,2021-10-24,12:02 AM
1524,2021-10-24,12:10 AM
1525,2021-10-24,12:22 AM
1526,2021-10-22,02:58 AM
1527,2021-10-23,12:22 AM
1528,2021-10-24,12:22 AM
1529,2021-10-24,07:12 PM
1530,2021-10-24,07:12 PM
1531,2021-10-24,12:27 AM
1532,2021-10-22,11:03 PM
1533,2021-10-23,02:13 AM
1534,2021-10-24,12:38 AM
1535,2021-10-30,10:07 PM
1536,2021-10-26,10:57 PM
1537,2021-10-26,10:57 PM
1538,2021-10-27,03:34 PM
1539,2021-10-27,03:35 PM
1540,2021-10-30,10:12 PM
1541,2021-10-31,11:28 PM
1542,2021-10-28,04:30 PM
1543,2021-10-30,10:13 PM
1544,2021-10-28,06:08 PM
1545,2021-11-01,02:30 AM
1546,2021-10-30,10:18 PM
1547,2021-10-28,10:51 PM
1548,2021-10-28,11:06 PM
1549,2021-10-29,02:15 AM
1550,2021-10-29,02:13 AM
1551,2021-10-29,02:18 AM
1552,2021-10-30,10:19 PM
1553,2021-10-30,10:24 PM
1554,2021-10-29,11:10 PM
1555,2021-10-30,10:26 PM
1556,2021-11-01,10:17 PM
1557,2021-11-01,10:17 PM
1558,2021-10-30,10:31 PM
1559,2022-01-06,12:12 AM
1560,2022-01-06,12:14 AM
1561,2021-11-05,05:18 AM
1562,2021-11-05,05:28 AM
1563,2021-11-05,05:39 AM
1564,2021-11-04,11:06 PM
1565,2021-11-04,11:07 PM
1566,2021-11-04,11:08 PM
1567,2021-11-05,05:50 AM
1568,2021-11-06,04:52 AM
1569,2021-11-04,11:10 PM
1570,2021-11-04,11:58 PM
1571,2021-11-05,05:40 AM
1572,2021-11-05,05:51 AM
1573,2022-01-12,03:41 AM
1574,2021-11-06,04:57 AM
1575,2021-11-06,04:57 AM
1576,2021-11-13,10:36 PM
1577,2021-11-13,10:56 PM
1578,2021-11-13,11:08 PM
1579,2021-11-11,11:53 PM
1580,2021-11-12,01:13 AM
1581,2021-11-12,01:21 AM
1582,2021-11-12,01:23 AM
1583,2021-11-13,11:17 PM
1584,2021-11-12,02:36 AM
1585,2021-11-12,02:40 AM
1586,2021-11-13,11:17 PM
1587,2021-11-13,11:21 PM
1588,2021-11-13,11:32 PM
1589,2021-11-26,09:08 AM
1590,2021-11-15,11:59 PM
1591,2021-11-16,12:19 AM
1592,2021-11-16,12:21 AM
1593,2021-11-20,08:46 AM
1594,2021-11-20,08:58 AM
1595,2021-11-20,09:10 AM
1596,2021-11-18,11:53 PM
1597,2021-11-18,11:56 PM
1598,2022-01-13,11:20 PM
1599,2021-11-19,01:01 AM
1600,2021-11-19,03:11 AM
1601,2021-11-19,02:28 AM
1602,2021-11-20,09:17 AM
1603,2022-01-16,11:59 AM
1604,2021-11-20,09:29 AM
1605,2021-11-23,07:01 AM
1606,2021-11-24,04:36 AM
1607,2021-11-25,06:04 AM
1608,2021-11-30,05:14 AM
1609,2022-01-25,01:00 AM
1610,2022-01-29,11:41 PM
1611,2022-01-29,11:52 PM
1612,2022-01-29,11:55 PM
1613,2022-01-30,12:03 AM
1614,2022-07-03,11:08 AM
1615,2022-01-28,12:24 AM
1616,2022-01-28,06:33 AM
1617,2022-01-30,12:14 AM
1618,2022-01-30,12:19 AM
1619,2022-02-05,11:47 PM
1620,2022-02-06,12:02 AM
1621,2022-02-06,12:12 AM
1622,2022-02-06,12:23 AM
1623,2022-02-06,12:33 AM
1624,2022-02-10,07:16 AM
1625,2022-02-10,07:26 AM
1626,2022-02-10,07:37 AM
1627,2022-02-11,01:50 AM
1628,2022-02-11,04:57 AM
1629,2022-02-11,04:59 AM
1630,2022-02-11,11:57 PM
1631,2022-02-12,05:20 AM
1632,2022-02-19,10:05 PM
1633,2022-02-16,01:13 AM
1634,2022-02-19,10:18 PM
1635,2022-02-19,10:29 PM
1636,2022-02-19,10:39 PM
1637,2022-02-19,10:49 PM
1638,2022-02-27,02:26 AM
1639,2022-02-27,02:38 AM
1640,2022-02-27,02:51 AM
1641,2022-02-27,03:00 AM
1642,2022-02-27,03:10 AM
1643,2022-03-01,12:20 AM
1644,2022-03-03,04:39 AM
1645,2022-08-31,03:34 PM
1646,2022-08-31,03:34 PM
1647,2022-03-03,05:03 AM
1648,2022-04-05,12:03 AM
1649,2022-04-22,06:28 AM
1650,2022-04-23,12:55 AM
1651,2022-04-20,11:05 PM
1652,2022-04-23,01:05 AM
1653,2022-04-22,01:11 AM
1654,2022-04-22,02:47 AM
1655,2022-04-22,02:36 AM
1656,2022-04-23,01:15 AM
1657,2022-04-30,09:26 PM
1658,2022-04-30,09:36 PM
1659,2022-04-30,09:46 PM
1660,2022-04-28,11:27 PM
1661,2022-04-29,02:18 AM
1662,2022-04-30,09:58 PM
1663,2022-04-29,11:06 PM
1664,2022-04-29,11:10 PM
1665,2022-04-29,11:11 PM
1666,2022-04-30,10:09 PM
1667,2022-05-07,08:47 AM
1668,2022-05-07,08:59 AM
1669,2022-05-07,09:08 AM
1670,2022-05-07,09:16 AM
1671,2022-05-07,09:38 AM
1672,2022-05-15,07:35 PM
1673,2022-05-10,11:15 PM
1674,2022-05-15,07:45 PM
1675,2022-05-15,07:54 PM
1676,2022-05-15,08:02 PM
1677,2022-05-15,08:11 PM
1678,2022-05-22,03:52 AM
1679,2022-05-22,03:54 AM
1680,2022-05-22,03:54 AM
1681,2022-05-22,03:55 AM
1682,2022-05-20,11:13 PM
1683,2022-05-22,03:56 AM
1684,2022-05-26,04:50 AM
1685,2022-06-23,08:04 PM
1686,2022-05-26,05:00 AM
1687,2022-05-26,05:10 AM
1688,2022-05-26,03:15 PM
1689,2022-05-28,04:50 PM
1690,2022-07-11,04:25 AM
1691,2022-07-18,05:55 AM
1692,2022-07-19,05:35 AM
1693,2022-07-25,07:24 AM
1694,2022-08-01,06:45 AM
1695,2022-08-01,09:14 PM
1696,2022-08-02,06:26 AM
1697,2022-08-02,09:41 PM
1698,2022-08-10,02:25 AM
1699,2022-08-15,02:09 AM
1700,2022-08-18,04:50 AM
1701,2022-08-22,05:38 AM
1702,2022-08-25,03:22 AM
1703,2022-08-30,05:26 AM
1704,2022-09-12,01:47 AM
1705,2022-09-19,01:35 AM
1706,2022-09-20,03:45 AM
1707,2022-09-23,05:35 AM
1708,2022-09-27,12:21 AM
1709,2022-09-27,04:11 PM
1710,2022-10-01,08:48 PM
1711,2022-10-01,08:58 PM
1712,2022-10-01,09:09 PM
1713,2022-10-01,09:10 PM
1714,2022-10-01,09:22 PM
1715,2022-10-01,09:28 PM
1716,2022-10-04,07:52 AM
1717,2022-10-04,07:52 AM
1718,2022-10-07,05:21 AM
1719,2022-10-11,11:19 PM
1720,2022-10-12,07:58 PM
1721,2022-10-14,06:42 AM
1722,2022-10-07,05:25 AM
1723,2022-10-07,05:35 AM
1724,2022-10-05,11:20 PM
1725,2022-10-07,05:51 AM
1726,2022-10-07,06:03 AM
1727,2022-10-14,06:36 AM
1728,2022-10-15,01:40 AM
1729,2022-10-14,06:48 AM
1730,2022-10-14,06:59 AM
1731,2022-10-14,07:09 AM
1732,2022-10-22,06:39 AM
1733,2022-10-22,06:51 AM
1734,2022-10-22,07:05 AM
1735,2022-10-22,07:11 AM
1736,2022-10-22,07:11 AM
1737,2022-11-01,02:09 AM
1738,2022-11-01,02:10 AM
1739,2022-11-01,02:13 AM
1740,2022-10-22,07:15 AM
1741,2022-10-29,07:07 AM
1742,2022-10-29,07:17 AM
1743,2022-10-29,07:26 AM
1744,2022-10-29,07:38 AM
1745,2022-10-29,07:56 AM
1746,2022-11-18,07:50 PM
1747,2022-11-01,06:40 AM
1748,2022-11-02,04:13 AM
1749,2023-01-27,12:38 AM
1750,2022-11-03,12:25 AM
1751,2022-11-03,12:26 AM
1752,2022-11-03,04:39 AM
1753,2022-11-04,04:28 AM
1754,2022-11-05,03:04 AM
1755,2022-11-11,07:42 AM
1756,2022-11-11,07:51 AM
1757,2022-11-11,08:00 AM
1758,2022-11-11,08:09 AM
1759,2022-11-12,06:30 AM
1760,2022-11-19,09:05 AM
1761,2022-11-16,02:14 AM
1762,2022-11-19,09:20 AM
1763,2022-11-19,09:30 AM
1764,2022-11-19,09:39 AM
1765,2022-11-19,09:49 AM
1766,2022-11-24,06:36 AM
1767,2022-11-24,06:47 AM
1768,2023-01-03,01:08 AM
1769,2022-11-24,06:58 AM
1770,2023-01-24,12:40 AM
1771,2023-01-24,06:06 AM
1772,2023-01-28,07:39 AM
1773,2023-01-28,07:50 AM
1774,2023-01-28,08:02 AM
1775,2023-01-28,08:09 AM
1776,2023-01-28,12:01 AM
1777,2023-01-28,06:39 AM
1778,2023-01-28,12:02 AM
1779,2023-01-28,12:02 AM
1780,2023-01-28,08:18 AM
1781,2023-02-01,03:46 AM
1782,2023-02-02,04:21 AM
